500.0	0.001
510.0	0.001
520.0	0.001
530.0	0.001
540.0	0.001
550.0	0.001
560.0	0.001
570.0	0.001
580.0	0.001
590.0	0.001
600.0	0.001
610.0	0.001
620.0	0.001
630.0	0.001
640.0	0.001
650.0	0.001
660.0	0.001
670.0	0.001
680.0	0.001
690.0	0.001
700.0	0.001
710.0	0.001
720.0	0.001
730.0	0.001
740.0	0.001
750.0	0.001
760.0	0.001
770.0	0.001
780.0	0.001
790.0	0.001
800.0	0.001
810.0	0.001
820.0	0.001
830.0	0.001
840.0	0.001
850.0	0.001
860.0	0.001
870.0	0.001
880.0	0.001
890.0	0.001
900.0	0.001
910.0	0.001
920.0	0.001
930.0	0.001
940.0	0.001
950.0	0.001
960.0	0.001
970.0	0.001
980.0	0.001
990.0	0.001
1000.0	0.001
1010.0	0.001
1020.0	0.001
1030.0	0.001
1040.0	0.001
1050.0	0.001
1060.0	0.001
1070.0	0.001
1080.0	0.001
1090.0	0.001
1100.0	0.001
1110.0	0.001
1120.0	0.001
1130.0	0.001
1140.0	0.001
1150.0	0.001
1160.0	0.001
1170.0	0.001
1180.0	0.001
1190.0	0.001
1200.0	0.001
1210.0	0.001
1220.0	0.001
1230.0	0.001
1240.0	0.001
1250.0	0.001
1260.0	0.001
1270.0	0.001
1280.0	0.0014685806788203486
1290.0	0.0022016509307227947
1300.0	0.003236363422273263
1310.0	0.004664928913860569
1320.0	0.0065937938638157955
1330.0	0.009140189947249713
1340.0	0.01242610953242448
1350.0	0.01656951838086715
1360.0	0.02167297357918683
1370.0	0.027810266280364367
1380.0	0.03501219738246674
1390.0	0.043253035390301085
1400.0	0.052439500760547396
1410.0	0.06240417689338768
1420.0	0.07290500048398059
1430.0	0.083631919671849
1440.0	0.09422097758250234
1450.0	0.10427509482026588
1460.0	0.1133898470073314
1470.0	0.12118173806052529
1480.0	0.12731600978261037
1490.0	0.1315309987256766
1500.0	0.13365646562756905
1510.0	0.1336241081027754
1520.0	0.1314694806151481
1530.0	0.12732560684672067
1540.0	0.1214095017732737
1550.0	0.11400348846869982
1560.0	0.10543352780922977
1570.0	0.09604677944920395
1580.0	0.08619034122576372
1590.0	0.0761926687417251
1600.0	0.0663486618860577
1610.0	0.05690890846345133
1620.0	0.04807315421938933
1630.0	0.03998774755050556
1640.0	0.03274658413897458
1650.0	0.02639493536198247
1660.0	0.020935465540374707
1670.0	0.016335712708036663
1680.0	0.012536318614183896
1690.0	0.009459344195273925
1700.0	0.007016095555839501
1710.0	0.005114007959969528
1720.0	0.0036622813856912206
1730.0	0.002576115909135639
1740.0	0.0017795415026765204
1750.0	0.0012069591559270981
1760.0	0.001
1770.0	0.001
1780.0	0.001
1790.0	0.001
1800.0	0.001
1810.0	0.001
1820.0	0.001
1830.0	0.001
1840.0	0.001
1850.0	0.001
1860.0	0.001
1870.0	0.001
1880.0	0.001
1890.0	0.001
1900.0	0.001
1910.0	0.001
1920.0	0.001
1930.0	0.001
1940.0	0.001
1950.0	0.001
1960.0	0.001
1970.0	0.001
1980.0	0.001
1990.0	0.001
2000.0	0.001
2010.0	0.001
2020.0	0.001
2030.0	0.001
2040.0	0.001
2050.0	0.001
2060.0	0.001
2070.0	0.001
2080.0	0.001
2090.0	0.001
2100.0	0.001
2110.0	0.001
2120.0	0.001
2130.0	0.001
2140.0	0.001
2150.0	0.001
2160.0	0.001
2170.0	0.001
2180.0	0.001
2190.0	0.001
2200.0	0.001
2210.0	0.001
2220.0	0.001
2230.0	0.001
2240.0	0.001
2250.0	0.001
2260.0	0.001
2270.0	0.001
2280.0	0.001
2290.0	0.001
2300.0	0.001
2310.0	0.001
2320.0	0.001
2330.0	0.001
2340.0	0.001
2350.0	0.001
2360.0	0.001
2370.0	0.001
2380.0	0.001
2390.0	0.001
2400.0	0.001
2410.0	0.001
2420.0	0.001
2430.0	0.001
2440.0	0.001
2450.0	0.001
2460.0	0.001
2470.0	0.001
2480.0	0.001
2490.0	0.001
2500.0	0.001
2510.0	0.001
2520.0	0.001
2530.0	0.001
2540.0	0.001
2550.0	0.001
2560.0	0.001
2570.0	0.001
2580.0	0.001
2590.0	0.001
2600.0	0.001
2610.0	0.001
2620.0	0.001
2630.0	0.001
2640.0	0.001
2650.0	0.001
2660.0	0.001
2670.0	0.001
2680.0	0.001
2690.0	0.001
2700.0	0.001
2710.0	0.001
2720.0	0.001
2730.0	0.001
2740.0	0.001
2750.0	0.001
2760.0	0.001
2770.0	0.001
2780.0	0.001
2790.0	0.001
2800.0	0.001
2810.0	0.001
2820.0	0.001
2830.0	0.001
2840.0	0.001
2850.0	0.001
2860.0	0.001
2870.0	0.001
2880.0	0.001
2890.0	0.001
2900.0	0.001
2910.0	0.001
2920.0	0.001
2930.0	0.001
2940.0	0.001
2950.0	0.001
2960.0	0.001
2970.0	0.001
2980.0	0.001
2990.0	0.001
3000.0	0.001
3010.0	0.001
3020.0	0.001
3030.0	0.001
3040.0	0.001
3050.0	0.001
3060.0	0.001
3070.0	0.001
3080.0	0.001
3090.0	0.001
3100.0	0.001
3110.0	0.001
3120.0	0.001
3130.0	0.001
3140.0	0.001
3150.0	0.001
3160.0	0.001
3170.0	0.001
3180.0	0.001
3190.0	0.001
3200.0	0.001
3210.0	0.001
3220.0	0.001
3230.0	0.001
3240.0	0.001
3250.0	0.001
3260.0	0.001
3270.0	0.001
3280.0	0.001
3290.0	0.0017845818465295647
3300.0	0.0038555009051368947
3310.0	0.008191020516428713
3320.0	0.01710489180771303
3330.0	0.03509615072095018
3340.0	0.07073044562412344
3350.0	0.1399684828170702
3360.0	0.2719050344934611
3370.0	0.5184047976956239
3380.0	0.9698420952780747
3390.0	1.780086231122183
3400.0	3.2049961227144195
3410.0	5.659892877597646
3420.0	9.802547600469943
3430.0	16.648781306571127
3440.0	27.727278752121688
3450.0	45.2779676986756
3460.0	72.49353475881098
3470.0	113.79565375920257
3480.0	175.1259527180391
3490.0	264.2169714573787
3500.0	390.7917009264713
3510.0	566.624339431675
3520.0	805.3835225189335
3530.0	1122.1773042466934
3540.0	1532.7315820407507
3550.0	2052.1644176488794
3560.0	2693.3692336619706
3570.0	3465.087605194351
3580.0	4369.829847659462
3590.0	5401.876464607328
3600.0	6545.649875823847
3610.0	7774.767027946718
3620.0	9052.05584798356
3630.0	10330.735475282403
3640.0	11556.825612257126
3650.0	12672.67973788617
3660.0	13621.356350914393
3670.0	14351.38415589131
3680.0	14821.373365048123
3690.0	15003.900884191702
3700.0	14888.163228282328
3710.0	14481.041435703493
3720.0	13806.433847143087
3730.0	12902.949459284928
3740.0	11820.275373904982
3750.0	10614.69872783589
3760.0	9344.349749386556
3770.0	8064.72795046099
3780.0	6824.985210332328
3790.0	5665.2897105091815
3800.0	4615.414414995836
3810.0	3694.5159790959387
3820.0	2911.9227033830903
3830.0	2268.6519715813206
3840.0	1759.3355629727528
3850.0	1374.2416337247548
3860.0	1101.1334500327705
3870.0	926.7814813763457
3880.0	838.0312004386194
3890.0	822.4102803986002
3900.0	868.3261478329453
3910.0	964.9525603604325
3920.0	1101.9301679039536
3930.0	1269.0116684934937
3940.0	1455.769693121018
3950.0	1651.458553409307
3960.0	1845.0838506196187
3970.0	2025.691721705843
3980.0	2182.8477276197145
3990.0	2307.2397238291937
4000.0	2391.3146030869075
4010.0	2429.8492937020205
4020.0	2420.3633729851026
4030.0	2363.302960770483
4040.0	2261.9593508512
4050.0	2122.1251953963706
4060.0	1951.5290836802583
4070.0	1759.1195543346544
4080.0	1554.287147156854
4090.0	1346.1158326169664
4100.0	1142.7437490333073
4110.0	950.8908682317451
4120.0	775.582904304103
4130.0	620.0718896188358
4140.0	485.92915644042574
4150.0	373.26929659571596
4160.0	281.0554561726208
4170.0	207.43665639979264
4180.0	150.07490849425486
4190.0	106.43112758087204
4200.0	73.99154797866683
4210.0	50.42820953238169
4220.0	33.69656223709
4230.0	22.079584886732192
4240.0	14.191018592862832
4250.0	8.950878327879177
4260.0	5.545093666018211
4270.0	3.3787591707696625
4280.0	2.0297503056319393
4290.0	1.2068933417117664
4300.0	0.7147669665922534
4310.0	0.42567501965793086
4320.0	0.2583473042872808
4330.0	0.16240479961409962
4340.0	0.10744259279866777
4350.0	0.07561699392997506
4360.0	0.0567723500230264
4370.0	0.04533578792888827
4380.0	0.03839906064000323
4390.0	0.034571987964758515
4400.0	0.033322883001494844
4410.0	0.0346181707133429
4420.0	0.0387410041447942
4430.0	0.04621343641538403
4440.0	0.05777476599804029
4450.0	0.07438522668248825
4460.0	0.09723331183236124
4470.0	0.1277298017220867
4480.0	0.1674743553647135
4490.0	0.21818312667113585
4500.0	0.28156958163095214
4510.0	0.35917633501540513
4520.0	0.4521635982445538
4530.0	0.5610692453515631
4540.0	0.6855653563406912
4550.0	0.8242445853740162
4560.0	0.9744747187237246
4570.0	1.1323593657621607
4580.0	1.29283555334969
4590.0	1.4499248864166212
4600.0	1.5971351278190775
4610.0	1.7279861747406924
4620.0	1.8366121455047588
4630.0	1.9183736940147778
4640.0	1.9704053343449657
4650.0	1.9920238184944292
4660.0	1.9849359765308832
4670.0	1.9532064246762657
4680.0	1.9029739953197324
4690.0	1.8419364189046576
4700.0	1.7786512690053848
4710.0	1.7217236647819663
4720.0	1.67896510478787
4730.0	1.6566119109575408
4740.0	1.6586862443503365
4750.0	1.6865686553546289
4760.0	1.7388303802472846
4770.0	1.811348105593542
4780.0	1.8976958513386728
4790.0	1.989780292495908
4800.0	2.0786597852968542
4810.0	2.155466304908307
4820.0	2.212336109750901
4830.0	2.2432514181752525
4840.0	2.2447029070212197
4850.0	2.21610114489442
4860.0	2.159892219148906
4870.0	2.0813653855691943
4880.0	1.9881742257374457
4890.0	1.889623099229277
4900.0	1.7957939323556382
4910.0	1.716602283346127
4920.0	1.6608754977126194
4930.0	1.635540417532491
4940.0	1.644995300554749
4950.0	1.6907224408685417
4960.0	1.7711763741076259
4970.0	1.8819589713453364
4980.0	2.016268295166248
4990.0	2.165583890775898
5000.0	2.3205286286567888
5010.0	2.4718282529365996
5020.0	2.61127679533162
5030.0	2.7326113419606863
5040.0	2.8322049707128336
5050.0	2.909502387703988
5060.0	2.967147592145579
5070.0	3.0107839012786015
5080.0	3.0485399085870175
5090.0	3.0902462262217907
5100.0	3.1464536137346117
5110.0	3.2273410425203917
5120.0	3.341611604979679
5130.0	3.495475390299898
5140.0	3.6918125743832357
5150.0	3.9295980121461764
5160.0	4.203651071912327
5170.0	4.504751286834009
5180.0	4.820131516672678
5190.0	5.134326290556297
5200.0	5.430315828151302
5210.0	5.6908696981701015
5220.0	5.899963513980886
5230.0	6.0441234818403435
5240.0	6.113552248333802
5250.0	6.102908294349822
5260.0	6.011649565563964
5270.0	5.843905646992872
5280.0	5.607903675402354
5290.0	5.315031403658637
5300.0	4.978666437527715
5310.0	4.612925826353321
5320.0	4.231490898916025
5330.0	3.846639171999487
5340.0	3.4685734749262016
5350.0	3.1050865505154914
5360.0	2.7615471122222073
5370.0	2.4411497415398546
5380.0	2.145342665828143
5390.0	1.8743373141902218
5400.0	1.627610735038366
5410.0	1.4043324297120257
5420.0	1.2036749609624917
5430.0	1.024996483980713
5440.0	0.8679077439970306
5450.0	0.7322526170739548
5460.0	0.6180387195933026
5470.0	0.5253537830869707
5480.0	0.4542965753536473
5490.0	0.4049408991969594
5500.0	0.37734016818111726
5510.0	0.37157007659032243
5520.0	0.38779887965094345
5530.0	0.4263689530223223
5540.0	0.48786938595169116
5550.0	0.5731771934799871
5560.0	0.6834444881648835
5570.0	0.8200112776236275
5580.0	0.9842293836678371
5590.0	1.1771930987009052
5600.0	1.39938668807558
5610.0	1.650276596772717
5620.0	1.9278946814324611
5630.0	2.2284741904597425
5640.0	2.546208223307732
5650.0	2.8731971762182558
5660.0	3.199635070829516
5670.0	3.514255185409
5680.0	3.8050167138396915
5690.0	4.059972709766554
5700.0	4.268223426263293
5710.0	4.420836315266429
5720.0	4.511610313593079
5730.0	4.53757981930545
5740.0	4.4991906396483605
5750.0	4.400129617159056
5760.0	4.246842189559726
5770.0	4.047817645485681
5780.0	3.8127517358254384
5790.0	3.5517055592028983
5800.0	3.2743677912151847
5810.0	2.989498335977012
5820.0	2.704592547689867
5830.0	2.4257648430881864
5840.0	2.157816632852429
5850.0	1.9044314839646383
5860.0	1.6684324362909486
5870.0	1.452041301965603
5880.0	1.257093958406575
5890.0	1.0851842826046638
5900.0	0.9377277937661087
5910.0	0.8159508232576036
5920.0	0.7208204424080419
5930.0	0.6529345386733437
5940.0	0.6123917064616021
5950.0	0.5986589216719401
5960.0	0.6104530120192727
5970.0	0.6456506955090913
5980.0	0.7012414651422317
5990.0	0.7733370592861513
6000.0	0.8572494633256472
6010.0	0.9476452290980383
6020.0	1.0387768490498306
6030.0	1.1247823470960092
6040.0	1.2000334428491195
6050.0	1.2595025959694444
6060.0	1.299112162163611
6070.0	1.3160266881691884
6080.0	1.3088531033367423
6090.0	1.2777231327887852
6100.0	1.2242463475622034
6110.0	1.1513385864840755
6120.0	1.0629462326173558
6130.0	0.9636992936244799
6140.0	0.8585333720322965
6150.0	0.7523214437250266
6160.0	0.6495511498769875
6170.0	0.5540734220727277
6180.0	0.4689358361010809
6190.0	0.39630152913170313
6200.0	0.3374439808909475
6210.0	0.29280096653884696
